sex,agemos,L,M,S,sigma,P3,P5,P10,P25,P50,P75,P85,P90,P95,P98,P99,P99_9,P99_99,pct120ofP95,Z2neg,Z1_5neg,Z1neg,Z0_5neg,Z0,Z0_5,Z1,Z1_5,Z2,Z2_5,Z3,Z3_5,Z4,Z4_5,Z5
2,54.5,-3.259300182,15.19606152,0.080904391,2.496577,13.4296,13.6058,13.8976,14.4517,15.1961,16.1371,16.7598,17.2457,18.0929,20.1941,21.2924,23.9008,25.8079,21.711469,13.3442,13.719,14.1431,14.6295,15.1961,15.8698,16.6924,17.7341,19.9581,21.9311,23.6142,25.1586,26.6234,28.0376,29.4174
2,55.5,-3.284099963,15.18479799,0.081392203,2.52667,13.4137,13.59,13.8821,14.4374,15.1848,16.1324,16.7613,17.2533,18.1137,20.2402,21.3518,23.9916,25.9217,21.736437,13.3283,13.7033,14.1281,14.6157,15.1848,15.8629,16.6932,17.7489,20.0014,21.9982,23.7015,25.2646,26.747,28.1783,29.5747
2,56.5,-3.30481415,15.17512871,0.081912623,2.556748,13.3983,13.5748,13.8674,14.4243,15.1751,16.1297,16.7651,17.2632,18.1372,20.289,21.4138,24.0851,26.0382,21.76467,13.3128,13.6883,14.114,14.6033,15.1751,15.8578,16.6962,17.7662,20.0474,22.068,23.7916,25.3732,26.8733,28.3216,29.7346
2,57.5,-3.321596954,15.16702811,0.082464661,2.586811,13.3835,13.5603,13.8536,14.4123,15.167,16.129,16.7711,17.2756,18.1634,20.3405,21.4785,24.1812,26.1573,21.796097,13.2979,13.674,14.1009,14.5921,15.167,15.8547,16.7013,17.7861,20.096,22.1404,23.8843,25.4845,27.0022,28.4676,29.8972
2,58.5,-3.334615646,15.16047068,0.083047295,2.616858,13.3693,13.5465,13.8406,14.4016,15.1605,16.1302,16.7793,17.2903,18.1922,20.3946,21.5458,24.2799,26.2789,21.830649,13.2835,13.6605,14.0888,14.5822,15.1605,15.8534,16.7087,17.8085,20.1473,22.2154,23.9795,25.5983,27.1337,28.616,30.0623
2,59.5,-3.344047622,15.15543107,0.083659478,2.64689,13.3556,13.5334,13.8285,14.3919,15.1554,16.1334,16.7896,17.3073,18.2235,20.4512,21.6157,24.3811,26.4031,21.868259,13.2696,13.6477,14.0777,14.5735,15.1554,15.854,16.7182,17.8333,20.201,22.2929,24.0773,25.7147,27.2677,28.767,30.2298
2,60.5,-3.35007771,15.15188405,0.084300139,2.676906,13.3425,13.5209,13.8173,14.3835,15.1519,16.1384,16.802,17.3266,18.2574,20.5103,21.688,24.4848,26.5296,21.908857,13.2562,13.6357,14.0676,14.5661,15.1519,15.8563,16.7297,17.8605,20.2573,22.3729,24.1775,25.8334,27.4041,28.9204,30.3998
2,61.5,-3.352893805,15.14980479,0.0849682,2.706908,13.33,13.5091,13.8068,14.3761,15.1498,16.1453,16.8164,17.348,18.2936,20.5718,21.7627,24.5909,26.6586,21.952378,13.2434,13.6245,14.0585,14.5599,15.1498,15.8603,16.7433,17.8901,20.316,22.4553,24.2801,25.9546,27.5428,29.0762,30.5722
2,62.5,-3.352691376,15.14916825,0.085662539,2.736894,13.3181,13.4981,13.7973,14.3698,15.1492,16.154,16.8329,17.3717,18.3323,20.6357,21.8398,24.6993,26.7899,21.998754,13.2311,13.614,14.0503,14.5548,15.1492,15.8661,16.7588,17.922,20.377,22.54,24.3851,26.0781,27.6839,29.2343,30.7469
2,63.5,-3.34966438,15.14994984,0.086382035,2.766865,13.3069,13.4877,13.7885,14.3647,15.1499,16.1645,16.8514,17.3974,18.3733,20.7019,21.9191,24.81,26.9235,22.047921,13.2194,13.6042,14.043,14.551,15.1499,15.8735,16.7764,17.956,20.4404,22.6271,24.4923,26.2039,27.8273,29.3946,30.9238
2,64.5,-3.343998803,15.15212585,0.087125591,2.79682,13.2962,13.478,13.7806,14.3606,15.1521,16.1767,16.8718,17.4252,18.4165,20.7704,22.0008,24.9229,27.0593,22.099811,13.2082,13.5952,14.0368,14.5483,15.1521,15.8826,16.7958,17.9923,20.506,22.7164,24.6018,26.3319,27.9729,29.5572,31.1029
2,65.5,-3.335889574,15.15567186,0.087892047,2.826761,13.2861,13.469,13.7735,14.3576,15.1557,16.1906,16.8941,17.455,18.462,20.841,22.0846,25.038,27.1973,22.154361,13.1977,13.5869,14.0314,14.5467,15.1557,15.8933,16.8171,18.0307,20.5738,22.8079,24.7135,26.4621,28.1207,29.7219,31.2842
2,66.5,-3.325522491,15.16056419,0.088680264,2.856686,13.2767,13.4608,13.7673,14.3557,15.1606,16.2061,16.9182,17.4868,18.5096,20.9138,22.1706,25.1552,27.3374,22.211506,13.1877,13.5794,14.027,14.5463,15.1606,15.9056,16.8403,18.0713,20.6438,22.9015,24.8273,26.5944,28.2705,29.8887,31.4675
2,67.5,-3.31307846,15.16677947,0.089489106,2.886595,13.2679,13.4532,13.7619,14.3548,15.1668,16.2233,16.9441,17.5206,18.5593,20.9887,22.2586,25.2745,27.4796,22.271183,13.1783,13.5726,14.0235,14.547,15.1668,15.9194,16.8652,18.1138,20.7159,22.9972,24.9432,26.7288,28.4225,30.0576,31.6529
2,68.5,-3.298732648,15.17429464,0.090317434,2.91649,13.2597,13.4463,13.7572,14.3549,15.1743,16.2421,16.9719,17.5562,18.6111,21.0657,22.3487,25.3959,27.6237,22.333327,13.1695,13.5666,14.0209,14.5488,15.1743,15.9347,16.8919,18.1584,20.79,23.0949,25.0611,26.8652,28.5764,30.2285,31.8403
2,69.5,-3.282653831,15.18308694,0.091164117,2.946369,13.2522,13.4401,13.7535,14.3561,15.1831,16.2625,17.0013,17.5937,18.6649,21.1446,22.4408,25.5192,27.7699,22.397877,13.1614,13.5614,14.0192,14.5516,15.1831,15.9516,16.9203,18.2049,20.8661,23.1947,25.1809,27.0036,28.7323,30.4013,32.0296
2,70.5,-3.265003896,15.1931339,0.092028028,2.976233,13.2453,13.4347,13.7505,14.3582,15.1931,16.2844,17.0325,17.633,18.7206,21.2255,22.5348,25.6444,27.9179,22.46477,13.1538,13.5569,14.0185,14.5556,15.1931,15.9699,16.9504,18.2532,20.9442,23.2963,25.3027,27.1438,28.8901,30.576,32.2208
2,71.5,-3.245937506,15.20441335,0.092908048,3.006081,13.239,13.4299,13.7483,14.3614,15.2044,16.3078,17.0653,17.674,18.7783,21.3083,22.6307,25.7715,28.0678,22.533943,13.1469,13.5531,14.0186,14.5606,15.2044,15.9896,16.9821,18.3035,21.0241,23.3999,25.4264,27.286,29.0497,30.7525,32.4139
2,72.5,-3.225606516,15.21690296,0.093803033,3.035915,13.2334,13.4259,13.7469,14.3655,15.2169,16.3327,17.0997,17.7168,18.8378,21.3929,22.7285,25.9004,28.2195,22.605335,13.1405,13.5501,14.0196,14.5666,15.2169,16.0107,17.0155,18.3555,21.1059,23.5052,25.5518,27.4299,29.2111,30.9309,32.6087
2,73.5,-3.204146115,15.2305815,0.094711916,3.065733,13.2285,13.4225,13.7464,14.3706,15.2306,16.3591,17.1358,17.7612,18.8991,21.4793,22.828,26.031,28.3729,22.678887,13.1348,13.5478,14.0215,14.5737,15.2306,16.0332,17.0504,18.4093,21.1895,23.6124,25.6791,27.5756,29.3743,31.1109,32.8052
2,74.5,-3.181690237,15.24542745,0.095633595,3.095536,13.2242,13.4199,13.7466,14.3767,15.2454,16.3868,17.1733,17.8073,18.9621,21.5674,22.9292,26.1634,28.528,22.754536,13.1298,13.5463,14.0242,14.5817,15.2454,16.0571,17.0868,18.4648,21.2748,23.7212,25.808,27.723,29.5392,31.2927,33.0035
2,75.5,-3.158363475,15.26141966,0.096566992,3.125323,13.2206,13.418,13.7476,14.3837,15.2614,16.4159,17.2124,17.855,19.0269,21.6572,23.0321,26.2974,28.6848,22.832224,13.1253,13.5455,14.0278,14.5908,15.2614,16.0822,17.1248,18.522,21.3618,23.8318,25.9387,27.872,29.7057,31.4761,33.2033
2,76.5,-3.134282833,15.27853728,0.097511046,3.155095,13.2177,13.4168,13.7495,14.3917,15.2785,16.4463,17.2529,17.9042,19.0932,21.7486,23.1367,26.4331,28.8432,22.911891,13.1216,13.5454,14.0323,14.6008,15.2785,16.1087,17.1641,18.5807,21.4504,23.9439,26.0709,28.0226,29.8738,31.6611,33.4048
2,77.5,-3.109557879,15.29675967,0.09846471,3.184852,13.2154,13.4163,13.7521,14.4006,15.2968,16.4781,17.2949,17.9549,19.1612,21.8417,23.2428,26.5703,29.0032,22.993478,13.1184,13.5461,14.0376,14.6118,15.2968,16.1364,17.2049,18.6411,21.5406,24.0577,26.2047,28.1748,30.0435,31.8476,33.6077
2,78.5,-3.084290931,15.31606644,0.099426955,3.214594,13.2138,13.4165,13.7554,14.4103,15.3161,16.5111,17.3382,18.0071,19.2308,21.9362,23.3504,26.709,29.1646,23.076927,13.1159,13.5476,14.0438,14.6238,15.3161,16.1653,17.2471,18.7029,21.6324,24.1729,26.34,28.3286,30.2147,32.0356,33.8122
2,79.5,-3.058577292,15.33643745,0.100396769,3.24432,13.2128,13.4175,13.7596,14.421,15.3364,16.5454,17.3829,18.0607,19.3018,22.0323,23.4596,26.8492,29.3275,23.16218,13.1141,13.5497,14.0508,14.6367,15.3364,16.1954,17.2906,18.7663,21.7257,24.2897,26.4768,28.4837,30.3873,32.225,34.0181
2,80.5,-3.032505499,15.35785274,0.101373159,3.274031,13.2125,13.4191,13.7645,14.4326,15.3579,16.5809,17.4289,18.1157,19.3743,22.1298,23.5702,26.9909,29.4918,23.249179,13.1129,13.5526,14.0586,14.6505,15.3579,16.2267,17.3355,18.831,21.8203,24.4078,26.615,28.6403,30.5613,32.4159,34.2253
2,81.5,-3.0061576,15.38029261,0.10235515,3.303727,13.2129,13.4215,13.7702,14.4451,15.3803,16.6176,17.4763,18.172,19.4482,22.2287,23.6821,27.1338,29.6575,23.33787,13.1124,13.5563,14.0672,14.6653,15.3803,16.2592,17.3816,18.8972,21.9164,24.5274,26.7546,28.7983,30.7367,32.6081,34.4339
2,82.5,-2.979609448,15.40373754,0.103341788,3.333408,13.214,13.4245,13.7767,14.4584,15.4037,16.6555,17.5248,18.2297,19.5235,22.329,23.7954,27.2782,29.8245,23.428194,13.1125,13.5606,14.0767,14.6809,15.4037,16.2928,17.429,18.9647,22.0139,24.6483,26.8955,28.9575,30.9134,32.8016,34.6438
2,83.5,-2.952930993,15.42816819,0.104332139,3.363073,13.2157,13.4283,13.7839,14.4726,15.4282,16.6945,17.5746,18.2886,19.6001,22.4305,23.91,27.4238,29.9928,23.520097,13.1133,13.5657,14.0869,14.6975,15.4282,16.3274,17.4775,19.0335,22.1126,24.7705,27.0377,29.1181,31.0913,32.9963,34.855
2,84.5,-2.926186592,15.45356545,0.105325289,3.392723,13.2182,13.4328,13.7919,14.4876,15.4536,16.7346,17.6256,18.3487,19.6779,22.5333,24.0259,27.5706,30.1622,23.613523,13.1147,13.5715,14.098,14.7149,15.4536,16.3632,17.5273,19.1036,22.2126,24.8939,27.1811,29.2799,31.2705,33.1923,35.0673
2,85.5,-2.899435307,15.47991037,0.106320346,3.422358,13.2213,13.4379,13.8006,14.5035,15.4799,16.7758,17.6777,18.4101,19.757,22.6373,24.1429,27.7186,30.3329,23.708419,13.1168,13.5781,14.1098,14.7332,15.4799,16.3999,17.5782,19.1749,22.3139,25.0186,27.3257,29.4428,31.4508,33.3894,35.2808
2,86.5,-2.872731211,15.50718419,0.10731644,3.451977,13.225,13.4438,13.8101,14.5202,15.5072,16.818,17.7309,18.4726,19.8373,22.7425,24.2612,27.8678,30.5047,23.80473,13.1196,13.5853,14.1224,14.7523,15.5072,16.4377,17.6301,19.2473,22.4163,25.1444,27.4715,29.6069,31.6323,33.5877,35.4955
2,87.5,-2.846123683,15.53536829,0.108312721,3.481581,13.2295,13.4504,13.8203,14.5377,15.5354,16.8613,17.7852,18.5361,19.9187,22.8488,24.3805,28.018,30.6776,23.902404,13.123,13.5933,14.1358,14.7723,15.5354,16.4765,17.6832,19.3209,22.5198,25.2713,27.6184,29.7721,31.8148,33.787,35.7111
2,88.5,-2.819657704,15.56444426,0.109308364,3.51117,13.2346,13.4576,13.8312,14.556,15.5644,16.9055,17.8406,18.6008,20.0012,22.9562,24.5009,28.1694,30.8515,24.001387,13.1271,13.6019,14.1499,14.7931,15.5644,16.5162,17.7373,19.3956,22.6244,25.3993,27.7663,29.9383,31.9984,33.9873,35.9278
2,89.5,-2.793374145,15.5943938,0.110302563,3.540744,13.2404,13.4656,13.8429,14.5751,15.5944,16.9507,17.8969,18.6665,20.0847,23.0647,24.6223,28.3217,31.0264,24.101628,13.1319,13.6113,14.1648,14.8147,15.5944,16.5569,17.7924,19.4714,22.73,25.5283,27.9152,30.1055,32.183,34.1887,36.1455
2,90.5,-2.767310047,15.6251988,0.111294537,3.570302,13.2468,13.4743,13.8553,14.595,15.6252,16.9969,17.9543,18.7333,20.1692,23.1741,24.7448,28.475,31.2023,24.203076,13.1373,13.6214,14.1804,14.8371,15.6252,16.5985,17.8485,19.5481,22.8366,25.6582,28.0651,30.2737,32.3685,34.391,36.3641
2,91.5,-2.741498897,15.65684126,0.112283526,3.599845,13.254,13.4836,13.8684,14.6157,15.6568,17.044,18.0126,18.8009,20.2547,23.2844,24.8681,28.6292,31.3791,24.30568,13.1434,13.6322,14.1968,14.8602,15.6568,16.641,17.9055,19.6258,22.9442,25.7892,28.216,30.4428,32.555,34.5941,36.5836
2,92.5,-2.715970894,15.68930333,0.113268793,3.629373,13.2618,13.4936,13.8822,14.6371,15.6893,17.0919,18.0718,18.8695,20.3412,23.3957,24.9924,28.7843,31.5568,24.409389,13.1501,13.6437,14.2139,14.8842,15.6893,16.6844,17.9635,19.7045,23.0527,25.921,28.3677,30.6128,32.7423,34.7982,36.804
2,93.5,-2.690753197,15.7225673,0.114249622,3.658886,13.2702,13.5043,13.8967,14.6592,15.7226,17.1407,18.1319,18.9391,20.4285,23.5079,25.1175,28.9403,31.7353,24.514154,13.1575,13.6558,14.2318,14.9089,15.7226,16.7286,18.0223,19.784,23.162,26.0537,28.5203,30.7837,32.9304,35.003,37.0252
2,94.5,-2.665870146,15.75661555,0.115225321,3.688383,13.2794,13.5157,13.9119,14.6821,15.7566,17.1904,18.1928,19.0094,20.5166,23.6208,25.2435,29.0971,31.9146,24.619927,13.1656,13.6687,14.2503,14.9344,15.7566,16.7737,18.082,19.8644,23.2722,26.1872,28.6736,30.9553,33.1194,35.2087,37.2471
2,95.5,-2.641343436,15.79143062,0.116195218,3.717865,13.2892,13.5278,13.9279,14.7057,15.7914,17.2408,18.2546,19.0806,20.6055,23.7346,25.3702,29.2546,32.0946,24.726659,13.1743,13.6822,14.2696,14.9606,15.7914,16.8195,18.1425,19.9456,23.3832,26.3214,28.8278,31.1277,33.3091,35.4151,37.4698
2,96.5,-2.617192204,15.82699517,0.117158667,3.747331,13.2997,13.5405,13.9444,14.7301,15.827,17.2921,18.3172,19.1526,20.6953,23.8491,25.4977,29.4128,32.2754,24.834302,13.1837,13.6964,14.2895,14.9875,15.827,16.8661,18.2038,20.0276,23.4949,26.4564,28.9827,31.3008,33.4994,35.6221,37.6932
2,97.5,-2.593430614,15.86329241,0.118115073,3.776783,13.3108,13.5539,13.9617,14.7551,15.8633,17.3441,18.3805,19.2254,20.7857,23.9643,25.6258,29.5718,32.4568,24.94281,13.1938,13.7113,14.3102,15.0151,15.8633,16.9135,18.2659,20.1104,23.6073,26.5921,29.1382,31.4745,33.6905,35.8299,37.9172
2,98.5,-2.570076037,15.90030484,0.119063807,3.806219,13.3226,13.568,13.9797,14.7808,15.9003,17.3968,18.4446,19.2988,20.8768,24.0802,25.7546,29.7314,32.6389,25.052137,13.2045,13.7269,14.3315,15.0435,15.9003,16.9616,18.3287,20.1938,23.7204,26.7285,29.2944,31.649,33.8822,36.0382,38.1418
2,99.5,-2.547141473,15.93801545,0.12000429,3.83564,13.335,13.5827,13.9983,14.8072,15.938,17.4502,18.5094,19.373,20.9685,24.1967,25.8841,29.8916,32.8215,25.162236,13.2158,13.7431,14.3535,15.0725,15.938,17.0104,18.3922,20.2779,23.8341,26.8655,29.4512,31.824,34.0745,36.2472,38.367
2,100.5,-2.524635245,15.97640787,0.120935994,3.865045,13.3481,13.5981,14.0176,14.8343,15.9764,17.5043,18.5748,19.4478,21.0609,24.3138,26.0141,30.0523,33.0048,25.273063,13.2278,13.76,14.3762,15.1022,15.9764,17.0598,18.4564,20.3627,23.9485,27.003,29.6086,31.9996,34.2673,36.4567,38.5927
2,101.5,-2.502569666,16.01546483,0.121858355,3.894436,13.3618,13.6141,14.0375,14.862,16.0155,17.5591,18.6409,19.5233,21.1538,24.4315,26.1447,30.2136,33.1885,25.384574,13.2405,13.7775,14.3995,15.1325,16.0155,17.11,18.5213,20.448,24.0633,27.1412,29.7665,32.1757,34.4606,36.6667,38.819
2,102.5,-2.48095189,16.05516984,0.12277087,3.923811,13.3762,13.6308,14.0581,14.8904,16.0552,17.6145,18.7076,19.5993,21.2473,24.5496,26.2758,30.3754,33.3728,25.496725,13.2538,13.7957,14.4235,15.1635,16.0552,17.1608,18.5867,20.5339,24.1788,27.2798,29.925,32.3523,34.6545,36.8771,39.0457
2,103.5,-2.459785573,16.09550688,0.123673085,3.95317,13.3913,13.6481,14.0793,14.9195,16.0955,17.6706,18.7749,19.676,21.3412,24.6683,26.4074,30.5377,33.5574,25.609472,13.2677,13.8145,14.4481,15.1952,16.0955,17.2122,18.6528,20.6204,24.2946,27.4189,30.0838,32.5293,34.8487,37.088,39.2728
2,104.5,-2.439080117,16.13645881,0.124564484,3.982515,13.4069,13.666,14.1012,14.9491,16.1365,17.7272,18.8428,19.7531,21.4356,24.7874,26.5394,30.7004,33.7425,25.722774,13.2823,13.8339,14.4734,15.2274,16.1365,17.2642,18.7194,20.7073,24.411,27.5584,30.2432,32.7068,35.0434,37.2994,39.5003
2,105.5,-2.418838304,16.17800955,0.125444639,4.011844,13.4232,13.6846,14.1236,14.9794,16.178,17.7844,18.9112,19.8308,21.5305,24.9069,26.6719,30.8634,33.928,25.836589,13.2975,13.854,14.4992,15.2603,16.178,17.3168,18.7865,20.7947,24.5277,27.6983,30.4029,32.8846,35.2385,37.511,39.7282
2,106.5,-2.399063683,16.22014281,0.126313121,4.041158,13.4402,13.7038,14.1467,15.0103,16.2201,17.8421,18.9801,19.9089,21.6257,25.0269,26.8047,31.0269,34.1138,25.950876,13.3133,13.8747,14.5257,15.2938,16.2201,17.3699,18.8542,20.8825,24.6449,27.8386,30.5629,33.0628,35.4339,37.723,39.9564
2,107.5,-2.379756861,16.26284277,0.127169545,4.070456,13.4577,13.7237,14.1705,15.0417,16.2628,17.9004,19.0495,19.9875,21.7213,25.1471,26.9378,31.1906,34.3,26.065595,13.3298,13.8961,14.5528,15.3279,16.2628,17.4236,18.9224,20.9707,24.7624,27.9793,30.7233,33.2413,35.6296,37.9353,40.1849
2,108.5,-2.360920527,16.30609316,0.128013515,4.09974,13.4759,13.7441,14.1948,15.0738,16.3061,17.9591,19.1194,20.0665,21.8173,25.2677,27.0713,31.3547,34.4864,26.180705,13.3469,13.918,14.5805,15.3625,16.3061,17.4778,18.991,21.0593,24.8802,28.1202,30.884,33.4201,35.8256,38.1479,40.4137
2,109.5,-2.342557728,16.34987759,0.128844639,4.129008,13.4947,13.7652,14.2197,15.1064,16.3499,18.0183,19.1897,20.1458,21.9135,25.3885,27.205,31.519,34.6731,26.296169,13.3646,13.9405,14.6088,15.3977,16.3499,17.5325,19.06,21.1483,24.9983,28.2614,31.045,33.5992,36.0218,38.3607,40.6427
2,110.5,-2.324663326,16.39418118,0.129662637,4.158261,13.5141,13.7868,14.2452,15.1396,16.3942,18.078,19.2603,20.2256,22.01,25.5096,27.339,31.6835,34.8599,26.411947,13.3829,13.9637,14.6376,15.4335,16.3942,17.5877,19.1295,21.2375,25.1166,28.4029,31.2061,33.7785,36.2182,38.5737,40.8718
2,111.5,-2.307240716,16.43898741,0.130467138,4.187498,13.5341,13.8091,14.2713,15.1733,16.439,18.1381,19.3314,20.3056,22.1067,25.631,27.4732,31.8482,35.047,26.528002,13.4019,13.9874,14.667,15.4698,16.439,17.6433,19.1994,21.327,25.2352,28.5446,31.3675,33.9579,36.4149,38.7869,41.1012
2,112.5,-2.290287663,16.48428082,0.131257852,4.21672,13.5547,13.832,14.298,15.2076,16.4843,18.1987,19.4028,20.386,22.2036,25.7525,27.6075,32.0131,35.2342,26.644298,13.4214,14.0117,14.697,15.5066,16.4843,17.6993,19.2696,21.4168,25.3539,28.6864,31.5291,34.1375,36.6116,39.0002,41.3306
2,113.5,-2.273803847,16.53004554,0.132034479,4.245927,13.576,13.8554,14.3252,15.2424,16.53,18.2596,19.4746,20.4667,22.3007,25.8741,27.742,32.1782,35.4216,26.760797,13.4416,14.0366,14.7275,15.5439,16.53,17.7558,19.3401,21.5068,25.4728,28.8284,31.6907,34.3173,36.8085,39.2136,41.5602
2,114.5,-2.257782149,16.57626713,0.132796819,4.275119,13.5978,13.8794,14.353,15.2777,16.5763,18.3209,19.5466,20.5475,22.3979,25.9959,27.8767,32.3433,35.609,26.877465,13.4624,14.0621,14.7586,15.5818,16.5763,17.8126,19.411,21.5969,25.5918,28.9705,31.8525,34.4971,37.0055,39.4271,41.7898
2,115.5,-2.242227723,16.62292864,0.133544525,4.304295,13.6202,13.904,14.3813,15.3136,16.6229,18.3825,19.619,20.6287,22.4952,26.1178,28.0114,32.5085,35.7965,26.994265,13.4837,14.0881,14.7902,15.6201,16.6229,17.8699,19.4821,21.6873,25.711,29.1127,32.0144,34.677,37.2025,39.6407,42.0195
2,116.5,-2.227132805,16.67001572,0.134277436,4.333456,13.6431,13.9292,14.4102,15.3499,16.67,18.4445,19.6915,20.71,22.5926,26.2398,28.1462,32.6738,35.984,27.111165,13.5056,14.1147,14.8223,15.6589,16.67,17.9275,19.5535,21.7777,25.8302,29.2549,32.1763,34.857,37.3996,39.8543,42.2492
2,117.5,-2.212495585,16.71751288,0.134995324,4.362602,13.6667,13.9549,14.4396,15.3867,16.7175,18.5067,19.7644,20.7915,22.6901,26.3618,28.281,32.839,36.1716,27.22813,13.5282,14.1418,14.855,15.6982,16.7175,17.9854,19.6252,21.8683,25.9494,29.3972,32.3382,35.0369,37.5966,40.0678,42.4789
2,118.5,-2.19831275,16.76540496,0.135697996,4.391733,13.6908,13.9812,14.4696,15.424,16.7654,18.5693,19.8374,20.8731,22.7876,26.4838,28.4158,33.0043,36.3591,27.345128,13.5513,14.1695,14.8881,15.738,16.7654,18.0436,19.697,21.9589,26.0687,29.5395,32.5001,35.2169,37.7936,40.2814,42.7085
2,119.5,-2.184580762,16.81367689,0.136385276,4.420848,13.7155,14.008,14.5,15.4617,16.8137,18.6321,19.9106,20.9548,22.8851,26.6058,28.5506,33.1695,36.5466,27.462126,13.5749,14.1977,14.9217,15.7781,16.8137,18.1022,19.7691,22.0496,26.1879,29.6818,32.662,35.3968,37.9906,40.4948,42.9381
2,120.5,-2.171295888,16.86231366,0.137057004,4.449948,13.7407,14.0354,14.531,15.4999,16.8623,18.6952,19.984,21.0367,22.9826,26.7277,28.6854,33.3347,36.734,27.579093,13.5992,14.2265,14.9558,15.8187,16.8623,18.161,19.8413,22.1404,26.3071,29.824,32.8238,35.5766,38.1875,40.7082,43.1676
2,121.5,-2.158454232,16.91130036,0.137713039,4.479033,13.7665,14.0632,14.5625,15.5386,16.9113,18.7585,20.0575,21.1186,23.08,26.8496,28.8201,33.4998,36.9212,27.695997,13.6239,14.2557,14.9904,15.8598,16.9113,18.2201,19.9137,22.2311,26.4263,29.9661,32.9856,35.7563,38.3843,40.9215,43.3969
2,122.5,-2.146051754,16.96062216,0.138353254,4.508102,13.7929,14.0917,14.5944,15.5776,16.9606,18.822,20.1312,21.2006,23.1773,26.9715,28.9547,33.6648,37.1084,27.81281,13.6493,14.2855,15.0255,15.9012,16.9606,18.2795,19.9863,22.3218,26.5453,30.1081,33.1472,35.936,38.581,41.1346,43.6261
2,123.5,-2.134084303,17.0102643,0.138977537,4.537156,13.8197,14.1206,14.6269,15.6171,17.0103,18.8857,20.2049,21.2826,23.2746,27.0932,29.0892,33.8296,37.2955,27.9295,13.6752,14.3158,15.061,15.943,17.0103,18.339,20.0589,22.4124,26.6643,30.25,33.3087,36.1154,38.7775,41.3476,43.8551
2,124.5,-2.122547629,17.06021213,0.139585795,4.566195,13.8471,14.15,14.6598,15.657,17.0602,18.9496,20.2788,21.3646,23.3717,27.2147,29.2235,33.9943,37.4823,28.04604,13.7016,14.3466,15.0969,15.9852,17.0602,18.3988,20.1316,22.503,26.7831,30.3918,33.4701,36.2947,38.9739,41.5604,44.084
2,125.5,-2.111437411,17.11045106,0.140177947,4.595219,13.8751,14.18,14.6932,15.6972,17.1105,19.0136,20.3526,21.4466,23.4687,27.3361,29.3577,34.1587,37.669,28.162401,13.7286,14.3778,15.1333,16.0278,17.1105,18.4588,20.2044,22.5935,26.9018,30.5334,33.6312,36.4738,39.17,41.773,44.3126
2,126.5,-2.100749266,17.16096656,0.140753927,4.624227,13.9035,14.2104,14.727,15.7379,17.161,19.0778,20.4266,21.5285,23.5655,27.4573,29.4916,34.323,37.8554,28.278556,13.756,14.4096,15.1701,16.0708,17.161,18.5189,20.2772,22.6839,27.0202,30.6748,33.7922,36.6527,39.3659,41.9853,44.541
2,127.5,-2.090478774,17.21174424,0.141313686,4.65322,13.9324,14.2413,14.7613,15.7789,17.2117,19.1421,20.5005,21.6104,23.6621,27.5783,29.6254,34.4871,38.0416,28.394477,13.784,14.4418,15.2073,16.114,17.2117,18.5793,20.3501,22.7741,27.1385,30.816,33.9529,36.8314,39.5616,42.1974,44.7691
2,128.5,-2.080621484,17.26276973,0.141857186,4.682198,13.9619,14.2727,14.796,15.8203,17.2628,19.2064,20.5745,21.6922,23.7584,27.6991,29.7589,34.6509,38.2275,28.51014,13.8126,14.4745,15.245,16.1576,17.2628,18.6397,20.423,22.8642,27.2565,30.9569,34.1134,37.0098,39.757,42.4092,44.9969
2,129.5,-2.071172932,17.31402878,0.142384404,4.711161,13.9918,14.3046,14.8312,15.862,17.314,19.2709,20.6484,21.774,23.8546,27.8196,29.8922,34.8144,38.4132,28.625517,13.8416,14.5076,15.283,16.2016,17.314,18.7003,20.4959,22.9541,27.3743,31.0976,34.2736,37.1879,39.9521,42.6208,45.2244
2,130.5,-2.062128649,17.3655072,0.142895332,4.740108,14.0222,14.3369,14.8668,15.9041,17.3655,19.3354,20.7223,21.8555,23.9505,27.9399,30.0252,34.9776,38.5985,28.740585,13.8711,14.5412,15.3214,16.2458,17.3655,18.761,20.5687,23.0438,27.4918,31.238,34.4335,37.3657,40.1469,42.8319,45.4516
2,131.5,-2.053484173,17.4171909,0.143389972,4.76904,14.0531,14.3697,14.9028,15.9465,17.4172,19.4,20.7961,21.937,24.0461,28.0598,30.1579,35.1405,38.7835,28.855319,13.9011,14.5752,15.3601,16.2904,17.4172,18.8218,20.6415,23.1333,27.6091,31.3781,34.5931,37.5432,40.3414,43.0428,45.6785
2,132.5,-2.045235058,17.46906585,0.143868341,4.797956,14.0845,14.4029,14.9391,15.9892,17.4691,19.4646,20.8698,22.0183,24.1414,28.1795,30.2902,35.3031,38.9682,28.969697,13.9316,14.6096,15.3993,16.3352,17.4691,18.8826,20.7142,23.2225,27.726,31.5178,34.7523,37.7204,40.5355,43.2533,45.905
2,133.5,-2.03737688,17.52111811,0.144330469,4.826858,14.1163,14.4366,14.9759,16.0322,17.5211,19.5292,20.9435,22.0994,24.2364,28.2988,30.4223,35.4654,39.1525,29.083694,13.9625,14.6444,15.4388,16.3803,17.5211,18.9435,20.7869,23.3115,27.8426,31.6573,34.9112,37.8972,40.7292,43.4634,46.1311
